,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1209486,4/4/2009,15:30:00,5.124,0.296,239.030,21.600,40.000,0.000,17.0
1210697,5/4/2009,11:41:00,5.344,0.394,235.780,23.200,38.000,0.000,17.0
1210701,5/4/2009,11:45:00,6.162,0.254,235.110,26.200,37.000,0.000,17.0
1210702,5/4/2009,11:46:00,6.182,0.252,235.660,26.200,38.000,0.000,17.0
1210703,5/4/2009,11:47:00,6.190,0.252,235.840,26.200,38.000,0.000,17.0
1210704,5/4/2009,11:48:00,5.824,0.252,235.690,24.800,33.000,0.000,17.0
1210734,5/4/2009,12:18:00,6.286,0.502,237.580,26.600,38.000,2.000,17.0
1210735,5/4/2009,12:19:00,6.478,0.502,237.880,27.200,38.000,1.000,17.0
1210736,5/4/2009,12:20:00,6.502,0.458,237.980,27.400,39.000,2.000,18.0
1210737,5/4/2009,12:21:00,6.458,0.440,237.060,27.200,38.000,1.000,17.0
1210738,5/4/2009,12:22:00,6.428,0.436,236.550,27.200,38.000,1.000,17.0
1213271,7/4/2009,06:35:00,5.044,0.000,238.270,21.200,0.000,0.000,0.0
1213273,7/4/2009,06:37:00,5.590,0.000,237.650,23.600,0.000,0.000,0.0
1214144,7/4/2009,21:08:00,5.088,0.138,238.810,21.200,38.000,0.000,26.0
1214151,7/4/2009,21:15:00,5.654,0.000,239.150,23.800,38.000,0.000,17.0
1214152,7/4/2009,21:16:00,5.506,0.084,238.670,23.200,38.000,0.000,19.0
1214153,7/4/2009,21:17:00,5.762,0.088,237.790,24.400,37.000,0.000,26.0
1214231,7/4/2009,22:35:00,5.078,0.320,239.630,21.200,38.000,0.000,10.0
1215584,8/4/2009,21:08:00,5.318,0.342,239.000,22.200,39.000,0.000,18.0
1215585,8/4/2009,21:09:00,5.242,0.288,238.200,22.000,38.000,0.000,18.0
1215586,8/4/2009,21:10:00,5.234,0.296,238.480,22.000,37.000,0.000,18.0
1216151,9/4/2009,06:35:00,5.442,0.054,238.850,22.800,0.000,0.000,18.0
1216152,9/4/2009,06:36:00,6.308,0.060,237.990,26.400,0.000,0.000,19.0
1216927,9/4/2009,19:31:00,5.756,0.768,238.020,24.400,38.000,0.000,18.0
1216928,9/4/2009,19:32:00,5.874,0.730,238.150,24.800,39.000,0.000,18.0
1216929,9/4/2009,19:33:00,5.210,0.598,238.930,22.200,39.000,0.000,18.0
1216934,9/4/2009,19:38:00,5.220,0.616,238.170,22.200,38.000,0.000,18.0
1217024,9/4/2009,21:08:00,5.076,0.150,238.870,21.200,38.000,0.000,24.0
1217025,9/4/2009,21:09:00,5.260,0.182,238.680,22.000,37.000,0.000,28.0
1217026,9/4/2009,21:10:00,5.392,0.304,238.840,22.600,38.000,0.000,29.0
1217027,9/4/2009,21:11:00,5.416,0.316,239.080,22.600,38.000,0.000,28.0
1217028,9/4/2009,21:12:00,5.414,0.316,239.180,22.600,38.000,0.000,29.0
1217029,9/4/2009,21:13:00,5.132,0.264,239.780,21.400,38.000,0.000,25.0
1217035,9/4/2009,21:19:00,5.098,0.202,239.900,21.200,38.000,0.000,19.0
1217045,9/4/2009,21:29:00,5.868,0.196,237.620,24.800,37.000,0.000,17.0
1217046,9/4/2009,21:30:00,5.192,0.238,238.550,22.200,29.000,0.000,18.0
1217054,9/4/2009,21:38:00,5.786,0.080,238.320,24.200,0.000,0.000,18.0
1217055,9/4/2009,21:39:00,5.764,0.078,237.810,24.200,0.000,0.000,18.0
1217666,10/4/2009,07:50:00,5.314,0.178,237.750,22.200,35.000,0.000,18.0
1218349,10/4/2009,19:13:00,5.014,0.046,238.730,21.000,0.000,74.000,1.0
1219097,11/4/2009,07:41:00,5.422,0.000,237.110,23.000,0.000,0.000,18.0
1219301,11/4/2009,11:05:00,5.830,0.244,233.710,24.800,0.000,72.000,17.0
1219302,11/4/2009,11:06:00,5.766,0.188,233.570,24.600,0.000,71.000,17.0
1219303,11/4/2009,11:07:00,5.816,0.156,234.030,24.800,0.000,71.000,18.0
1219304,11/4/2009,11:08:00,5.798,0.172,233.700,24.800,0.000,71.000,17.0
1219305,11/4/2009,11:09:00,5.826,0.158,234.620,24.800,0.000,71.000,18.0
1219306,11/4/2009,11:10:00,5.834,0.174,234.380,24.800,0.000,72.000,17.0
1219307,11/4/2009,11:11:00,5.874,0.164,235.340,24.800,0.000,72.000,18.0
1219308,11/4/2009,11:12:00,5.830,0.178,234.350,24.800,0.000,72.000,17.0
1219309,11/4/2009,11:13:00,5.822,0.162,234.550,24.800,0.000,71.000,18.0
1219310,11/4/2009,11:14:00,5.918,0.186,236.230,25.000,0.000,73.000,17.0
1219311,11/4/2009,11:15:00,5.964,0.172,236.300,25.200,0.000,73.000,18.0
1219312,11/4/2009,11:16:00,6.418,0.220,236.590,27.200,0.000,73.000,18.0
1219313,11/4/2009,11:17:00,5.156,0.200,236.690,22.400,0.000,53.000,18.0
1219790,11/4/2009,19:14:00,5.702,0.518,234.940,24.200,36.000,0.000,29.0
1219791,11/4/2009,19:15:00,5.628,0.512,233.900,24.000,38.000,0.000,28.0
1219792,11/4/2009,19:16:00,5.264,0.458,234.520,22.400,37.000,0.000,23.0
1219796,11/4/2009,19:20:00,5.000,0.416,234.870,21.200,37.000,0.000,18.0
1219797,11/4/2009,19:21:00,5.004,0.420,234.810,21.400,38.000,0.000,17.0
1219798,11/4/2009,19:22:00,5.002,0.412,234.790,21.200,37.000,0.000,18.0
1219799,11/4/2009,19:23:00,5.024,0.416,235.030,21.400,37.000,0.000,17.0
1219800,11/4/2009,19:24:00,5.030,0.414,235.890,21.400,38.000,0.000,18.0
1219801,11/4/2009,19:25:00,5.070,0.420,236.350,21.400,38.000,1.000,18.0
1219802,11/4/2009,19:26:00,5.062,0.412,236.170,21.400,38.000,0.000,17.0
1219803,11/4/2009,19:27:00,5.060,0.416,236.210,21.400,38.000,0.000,18.0
1219804,11/4/2009,19:28:00,5.044,0.412,236.230,21.400,38.000,0.000,18.0
1219809,11/4/2009,19:33:00,5.004,0.290,236.860,21.000,38.000,0.000,17.0
1219814,11/4/2009,19:38:00,5.006,0.290,237.240,21.000,39.000,0.000,18.0
1219818,11/4/2009,19:42:00,5.024,0.294,237.690,21.000,39.000,0.000,18.0
1219824,11/4/2009,19:48:00,5.026,0.470,235.400,21.400,38.000,0.000,18.0
1219854,11/4/2009,20:18:00,5.314,0.454,236.630,22.400,37.000,1.000,18.0
1219855,11/4/2009,20:19:00,5.310,0.450,236.590,22.400,39.000,2.000,18.0
1219856,11/4/2009,20:20:00,5.310,0.446,237.060,22.400,39.000,1.000,18.0
1219857,11/4/2009,20:21:00,5.326,0.450,236.940,22.400,40.000,2.000,18.0
1219861,11/4/2009,20:25:00,5.352,0.512,236.430,22.600,39.000,2.000,23.0
1219862,11/4/2009,20:26:00,5.584,0.548,236.120,23.600,39.000,1.000,27.0
1219863,11/4/2009,20:27:00,5.630,0.552,236.150,23.800,39.000,2.000,28.0
1219867,11/4/2009,20:31:00,5.004,0.428,236.150,21.200,39.000,2.000,18.0
1219874,11/4/2009,20:38:00,5.350,0.410,235.570,23.000,42.000,1.000,18.0
1219875,11/4/2009,20:39:00,5.126,0.304,235.560,21.800,38.000,0.000,17.0
1219876,11/4/2009,20:40:00,6.938,0.282,233.410,29.800,68.000,1.000,18.0
1219877,11/4/2009,20:41:00,6.872,0.278,233.430,29.400,73.000,0.000,17.0
1219878,11/4/2009,20:42:00,5.828,0.292,234.390,25.200,57.000,0.000,18.0
1219882,11/4/2009,20:46:00,6.718,0.404,233.930,28.800,66.000,1.000,18.0
1219883,11/4/2009,20:47:00,6.968,0.400,233.590,29.800,73.000,0.000,17.0
1219884,11/4/2009,20:48:00,6.908,0.328,233.860,29.600,72.000,0.000,18.0
1219954,11/4/2009,21:58:00,5.208,0.210,236.890,22.000,37.000,2.000,18.0
1219955,11/4/2009,21:59:00,5.242,0.242,236.530,22.200,37.000,1.000,18.0
1219956,11/4/2009,22:00:00,5.188,0.246,236.590,21.800,37.000,2.000,17.0
1219958,11/4/2009,22:02:00,5.030,0.254,237.440,21.200,38.000,1.000,18.0
1219959,11/4/2009,22:03:00,5.014,0.252,237.740,21.000,37.000,2.000,18.0
1219960,11/4/2009,22:04:00,5.102,0.254,237.120,21.400,37.000,1.000,18.0
1219961,11/4/2009,22:05:00,5.434,0.340,237.160,22.800,37.000,2.000,18.0
1219962,11/4/2009,22:06:00,5.300,0.322,237.500,22.200,37.000,1.000,18.0
1220509,12/4/2009,07:13:00,5.374,0.174,236.100,22.800,0.000,2.000,1.0
1220511,12/4/2009,07:15:00,5.098,0.184,236.570,21.600,0.000,1.000,0.0
1221293,12/4/2009,20:17:00,5.284,0.314,236.060,22.600,38.000,0.000,28.0
1221294,12/4/2009,20:18:00,5.200,0.284,235.870,22.200,37.000,0.000,29.0
1221295,12/4/2009,20:19:00,5.908,0.288,234.680,25.800,53.000,0.000,28.0
1221296,12/4/2009,20:20:00,6.866,0.276,234.260,29.200,79.000,0.000,23.0
1221297,12/4/2009,20:21:00,6.540,0.230,234.530,27.800,79.000,0.000,18.0
1221298,12/4/2009,20:22:00,6.536,0.228,234.430,27.800,79.000,0.000,17.0
1221299,12/4/2009,20:23:00,6.524,0.226,234.260,27.800,79.000,0.000,18.0
1221300,12/4/2009,20:24:00,6.534,0.228,234.530,27.800,79.000,0.000,17.0
1221301,12/4/2009,20:25:00,6.796,0.312,234.630,29.000,79.000,0.000,18.0
1221302,12/4/2009,20:26:00,6.428,0.394,234.970,27.600,73.000,0.000,17.0
1221306,12/4/2009,20:30:00,6.262,0.208,234.070,27.000,70.000,0.000,18.0
1221307,12/4/2009,20:31:00,7.308,0.196,232.910,31.400,78.000,0.000,17.0
1221308,12/4/2009,20:32:00,6.952,0.296,232.540,30.000,67.000,0.000,17.0
1221309,12/4/2009,20:33:00,5.880,0.346,233.850,25.200,43.000,0.000,17.0
1221310,12/4/2009,20:34:00,5.862,0.234,233.400,25.000,44.000,0.000,18.0
1221311,12/4/2009,20:35:00,5.700,0.240,233.940,24.400,44.000,0.000,17.0
1221312,12/4/2009,20:36:00,5.686,0.274,233.950,24.200,44.000,0.000,18.0
1221313,12/4/2009,20:37:00,5.816,0.360,233.940,24.800,43.000,0.000,17.0
1221314,12/4/2009,20:38:00,5.858,0.246,234.400,25.000,44.000,0.000,17.0
1221315,12/4/2009,20:39:00,5.940,0.376,234.500,25.200,44.000,0.000,18.0
1221316,12/4/2009,20:40:00,5.974,0.422,234.550,25.400,45.000,0.000,17.0
1221317,12/4/2009,20:41:00,5.964,0.402,234.520,25.400,44.000,0.000,18.0
1221318,12/4/2009,20:42:00,6.594,0.242,233.810,28.400,54.000,0.000,17.0
1221319,12/4/2009,20:43:00,7.912,0.228,232.230,34.000,78.000,0.000,17.0
1221320,12/4/2009,20:44:00,7.960,0.322,231.460,34.400,77.000,0.000,17.0
1221321,12/4/2009,20:45:00,7.972,0.344,231.550,34.400,77.000,0.000,17.0
1221322,12/4/2009,20:46:00,7.940,0.342,231.130,34.400,76.000,0.000,17.0
1221323,12/4/2009,20:47:00,7.900,0.338,230.460,34.200,77.000,0.000,17.0
1221324,12/4/2009,20:48:00,7.910,0.340,230.740,34.200,76.000,0.000,17.0
1221325,12/4/2009,20:49:00,7.926,0.342,231.020,34.200,76.000,0.000,17.0
1221326,12/4/2009,20:50:00,7.906,0.340,230.790,34.200,77.000,0.000,17.0
1221327,12/4/2009,20:51:00,6.292,0.356,232.460,27.200,51.000,0.000,17.0
1221328,12/4/2009,20:52:00,5.960,0.358,232.670,25.600,43.000,0.000,17.0
1221329,12/4/2009,20:53:00,5.968,0.362,232.610,25.600,43.000,0.000,18.0
1221330,12/4/2009,20:54:00,5.956,0.360,232.550,25.600,44.000,0.000,17.0
1221331,12/4/2009,20:55:00,5.950,0.358,232.470,25.600,43.000,0.000,17.0
1221332,12/4/2009,20:56:00,5.948,0.358,232.530,25.600,43.000,0.000,17.0
1221333,12/4/2009,20:57:00,5.922,0.324,232.440,25.400,43.000,0.000,17.0
1221334,12/4/2009,20:58:00,5.850,0.234,232.280,25.200,44.000,0.000,18.0
1221335,12/4/2009,20:59:00,5.874,0.236,232.490,25.200,43.000,0.000,17.0
1221336,12/4/2009,21:00:00,5.858,0.236,232.490,25.200,43.000,0.000,17.0
1221337,12/4/2009,21:01:00,5.840,0.234,231.980,25.200,43.000,0.000,17.0
1221338,12/4/2009,21:02:00,5.848,0.258,232.290,25.200,43.000,0.000,17.0
1221339,12/4/2009,21:03:00,5.820,0.258,232.320,25.000,43.000,0.000,17.0
1221340,12/4/2009,21:04:00,5.886,0.254,232.400,25.200,43.000,0.000,18.0
1221341,12/4/2009,21:05:00,5.942,0.350,231.940,25.600,43.000,1.000,17.0
1221342,12/4/2009,21:06:00,5.946,0.348,232.230,25.600,43.000,1.000,17.0
1221343,12/4/2009,21:07:00,5.952,0.346,232.520,25.600,44.000,2.000,17.0
1221344,12/4/2009,21:08:00,5.960,0.348,232.700,25.600,43.000,2.000,17.0
1221345,12/4/2009,21:09:00,5.946,0.344,232.410,25.600,43.000,1.000,17.0
1221346,12/4/2009,21:10:00,5.912,0.342,231.710,25.400,43.000,2.000,17.0
1221347,12/4/2009,21:11:00,5.940,0.360,232.330,25.600,44.000,1.000,18.0
1221348,12/4/2009,21:12:00,5.992,0.474,232.080,25.800,42.000,2.000,17.0
1221349,12/4/2009,21:13:00,6.034,0.456,231.620,26.000,43.000,1.000,17.0
1221350,12/4/2009,21:14:00,5.902,0.346,231.480,25.400,43.000,1.000,17.0
1221351,12/4/2009,21:15:00,6.004,0.428,231.990,25.800,43.000,2.000,17.0
1221352,12/4/2009,21:16:00,5.988,0.400,232.140,25.800,43.000,1.000,17.0
1221353,12/4/2009,21:17:00,5.996,0.374,232.930,25.800,43.000,2.000,17.0
1221354,12/4/2009,21:18:00,5.950,0.370,232.080,25.600,43.000,1.000,17.0
1221355,12/4/2009,21:19:00,6.010,0.372,232.770,25.800,44.000,1.000,18.0
1221356,12/4/2009,21:20:00,6.048,0.470,232.650,26.000,43.000,2.000,17.0
1221357,12/4/2009,21:21:00,6.028,0.500,232.790,26.000,43.000,1.000,17.0
1221358,12/4/2009,21:22:00,5.996,0.386,233.340,25.600,43.000,1.000,17.0
1221359,12/4/2009,21:23:00,6.006,0.382,233.370,25.800,44.000,2.000,18.0
1221360,12/4/2009,21:24:00,6.044,0.384,234.210,25.800,44.000,1.000,17.0
1221361,12/4/2009,21:25:00,6.032,0.380,234.180,25.800,44.000,1.000,18.0
1221362,12/4/2009,21:26:00,6.040,0.382,234.280,25.800,44.000,2.000,17.0
1221363,12/4/2009,21:27:00,6.032,0.380,234.210,25.800,43.000,1.000,17.0
1221364,12/4/2009,21:28:00,6.008,0.350,234.080,25.600,44.000,1.000,18.0
1221365,12/4/2009,21:29:00,5.922,0.260,233.690,25.200,44.000,2.000,17.0
1221366,12/4/2009,21:30:00,5.892,0.288,233.610,25.200,43.000,1.000,18.0
1221367,12/4/2009,21:31:00,5.928,0.268,234.320,25.200,44.000,1.000,17.0
1221368,12/4/2009,21:32:00,6.814,0.254,233.220,29.400,56.000,1.000,17.0
1221369,12/4/2009,21:33:00,7.454,0.244,232.930,32.000,78.000,2.000,10.0
1221370,12/4/2009,21:34:00,6.984,0.246,233.290,29.800,78.000,1.000,1.0
1221371,12/4/2009,21:35:00,7.050,0.280,233.200,30.200,78.000,1.000,0.0
1221372,12/4/2009,21:36:00,7.068,0.282,232.750,30.400,78.000,1.000,1.0
1221373,12/4/2009,21:37:00,7.010,0.250,233.350,30.000,78.000,2.000,1.0
1221374,12/4/2009,21:38:00,6.988,0.248,233.560,29.800,78.000,1.000,0.0
1221375,12/4/2009,21:39:00,6.924,0.250,233.540,29.600,79.000,1.000,1.0
1221381,12/4/2009,21:45:00,5.026,0.228,235.610,21.200,37.000,2.000,1.0
1221931,13/4/2009,06:55:00,5.228,0.216,235.930,22.200,0.000,0.000,1.0
1221932,13/4/2009,06:56:00,5.080,0.188,235.690,21.600,0.000,0.000,0.0
1222025,13/4/2009,08:29:00,6.216,0.206,233.050,26.600,0.000,35.000,17.0
1222026,13/4/2009,08:30:00,6.272,0.220,232.350,27.000,0.000,34.000,17.0
1222027,13/4/2009,08:31:00,6.128,0.144,232.480,26.200,0.000,35.000,17.0
1222745,13/4/2009,20:29:00,5.310,0.000,237.100,22.600,37.000,0.000,18.0
1222746,13/4/2009,20:30:00,5.258,0.000,236.460,22.200,38.000,0.000,18.0
1222762,13/4/2009,20:46:00,5.450,0.088,236.480,23.200,1.000,64.000,0.0
1222763,13/4/2009,20:47:00,5.950,0.088,236.300,25.200,1.000,73.000,1.0
1222764,13/4/2009,20:48:00,5.930,0.090,236.010,25.000,2.000,72.000,0.0
1222765,13/4/2009,20:49:00,5.926,0.082,235.610,25.000,1.000,72.000,1.0
1222766,13/4/2009,20:50:00,5.956,0.098,235.520,25.200,1.000,72.000,1.0
1222767,13/4/2009,20:51:00,6.030,0.176,235.670,25.600,1.000,72.000,0.0
1222768,13/4/2009,20:52:00,6.028,0.180,235.800,25.400,1.000,72.000,1.0
1222769,13/4/2009,20:53:00,6.030,0.178,235.760,25.600,1.000,73.000,1.0
1222770,13/4/2009,20:54:00,5.826,0.188,235.840,24.600,2.000,72.000,0.0
1222771,13/4/2009,20:55:00,5.808,0.186,235.940,24.600,1.000,73.000,1.0
1222772,13/4/2009,20:56:00,5.450,0.194,236.580,23.200,1.000,68.000,0.0
1222774,13/4/2009,20:58:00,5.724,0.178,237.450,24.200,1.000,68.000,1.0
1223367,14/4/2009,06:51:00,5.126,0.000,236.420,21.800,0.000,0.000,17.0
1224114,14/4/2009,19:18:00,5.930,0.104,236.490,25.000,37.000,37.000,18.0
1224115,14/4/2009,19:19:00,5.982,0.148,236.250,25.200,38.000,37.000,18.0
1224116,14/4/2009,19:20:00,5.966,0.162,235.960,25.200,38.000,37.000,17.0
1224117,14/4/2009,19:21:00,5.996,0.162,236.530,25.200,38.000,37.000,18.0
1224118,14/4/2009,19:22:00,6.082,0.234,236.540,25.600,38.000,37.000,18.0
1224119,14/4/2009,19:23:00,6.072,0.264,236.100,25.600,37.000,37.000,18.0
1224120,14/4/2009,19:24:00,6.254,0.442,235.460,26.600,38.000,37.000,17.0
1224121,14/4/2009,19:25:00,6.242,0.434,235.270,26.600,37.000,37.000,18.0
1224122,14/4/2009,19:26:00,5.696,0.436,236.280,24.400,38.000,29.000,18.0
1224124,14/4/2009,19:28:00,5.590,0.430,236.180,24.000,37.000,24.000,17.0
1227140,16/4/2009,21:44:00,6.188,0.090,236.830,26.000,38.000,0.000,18.0
1227141,16/4/2009,21:45:00,5.936,0.100,235.440,25.200,37.000,0.000,18.0
1227142,16/4/2009,21:46:00,5.620,0.134,234.140,24.000,36.000,0.000,20.0
1227143,16/4/2009,21:47:00,5.808,0.192,233.960,24.800,37.000,0.000,27.0
1227144,16/4/2009,21:48:00,5.570,0.198,234.480,23.600,36.000,0.000,28.0
1227145,16/4/2009,21:49:00,5.508,0.200,234.540,23.400,37.000,0.000,28.0
1227146,16/4/2009,21:50:00,5.504,0.198,234.220,23.400,36.000,0.000,28.0
1227147,16/4/2009,21:51:00,5.504,0.196,234.200,23.400,37.000,0.000,28.0
1227682,17/4/2009,06:46:00,6.106,0.214,237.870,25.600,0.000,1.000,0.0
1227683,17/4/2009,06:47:00,6.138,0.212,237.620,25.800,0.000,2.000,1.0
1227684,17/4/2009,06:48:00,7.142,0.216,236.620,30.200,0.000,1.000,0.0
1227685,17/4/2009,06:49:00,5.672,0.216,238.540,24.400,0.000,1.000,1.0
1228516,17/4/2009,20:40:00,5.480,0.224,237.930,23.200,0.000,37.000,18.0
1228517,17/4/2009,20:41:00,6.614,0.228,236.250,28.400,0.000,55.000,18.0
1228518,17/4/2009,20:42:00,7.454,0.234,235.930,31.600,0.000,72.000,18.0
1228519,17/4/2009,20:43:00,7.074,0.204,236.550,29.800,0.000,73.000,17.0
1228520,17/4/2009,20:44:00,6.790,0.210,237.030,28.600,0.000,72.000,18.0
1228521,17/4/2009,20:45:00,6.752,0.166,237.290,28.400,0.000,73.000,18.0
1228522,17/4/2009,20:46:00,6.978,0.236,236.670,29.400,0.000,73.000,18.0
1228523,17/4/2009,20:47:00,7.198,0.314,236.360,30.400,0.000,72.000,18.0
1228524,17/4/2009,20:48:00,7.010,0.152,235.940,29.600,0.000,73.000,17.0
1228525,17/4/2009,20:49:00,6.998,0.148,236.100,29.600,0.000,72.000,18.0
1228526,17/4/2009,20:50:00,6.960,0.150,235.400,29.400,0.000,72.000,18.0
1228527,17/4/2009,20:51:00,6.960,0.146,235.460,29.400,0.000,72.000,17.0
1228528,17/4/2009,20:52:00,6.914,0.092,235.260,29.400,0.000,72.000,18.0
1228529,17/4/2009,20:53:00,5.012,0.058,236.670,21.200,0.000,43.000,18.0
1228530,17/4/2009,20:54:00,6.156,0.054,234.940,26.400,0.000,58.000,17.0
1228531,17/4/2009,20:55:00,5.286,0.000,235.710,22.800,0.000,48.000,18.0
1228536,17/4/2009,21:00:00,5.426,0.056,236.530,22.800,0.000,37.000,28.0
1228539,17/4/2009,21:03:00,5.344,0.084,236.370,22.600,0.000,36.000,29.0
1228661,17/4/2009,23:05:00,5.466,0.366,240.490,23.200,0.000,61.000,12.0
1228662,17/4/2009,23:06:00,5.304,0.216,240.040,22.200,0.000,66.000,6.0
1228663,17/4/2009,23:07:00,5.388,0.080,239.060,22.400,0.000,75.000,0.0
1228664,17/4/2009,23:08:00,5.204,0.000,239.540,21.600,0.000,74.000,1.0
1228665,17/4/2009,23:09:00,5.214,0.000,239.680,21.600,0.000,75.000,1.0
1228666,17/4/2009,23:10:00,5.252,0.000,239.780,21.800,0.000,75.000,0.0
1228667,17/4/2009,23:11:00,5.266,0.000,239.830,21.800,0.000,75.000,1.0
1228668,17/4/2009,23:12:00,5.246,0.000,240.080,21.800,0.000,75.000,1.0
1228669,17/4/2009,23:13:00,5.188,0.000,239.800,21.600,0.000,75.000,0.0
1228670,17/4/2009,23:14:00,5.150,0.000,239.130,21.400,0.000,74.000,1.0
1228671,17/4/2009,23:15:00,5.156,0.000,239.020,21.400,0.000,75.000,0.0
1229178,18/4/2009,07:42:00,5.150,0.250,237.350,22.200,0.000,37.000,1.0
1229179,18/4/2009,07:43:00,5.628,0.278,236.990,24.200,0.000,28.000,0.0
1229180,18/4/2009,07:44:00,6.320,0.280,236.340,26.800,0.000,37.000,1.0
1231379,19/4/2009,20:23:00,5.378,0.106,236.350,23.200,38.000,0.000,1.0
1231380,19/4/2009,20:24:00,6.322,0.114,235.310,26.800,37.000,0.000,1.0
1231443,19/4/2009,21:27:00,5.346,0.094,237.300,22.400,38.000,0.000,18.0
1231444,19/4/2009,21:28:00,5.520,0.092,237.280,23.200,37.000,0.000,18.0
1231445,19/4/2009,21:29:00,5.536,0.092,237.550,23.200,38.000,0.000,18.0
1231446,19/4/2009,21:30:00,5.610,0.194,237.780,23.600,37.000,0.000,18.0
1231447,19/4/2009,21:31:00,5.626,0.210,237.740,23.600,37.000,1.000,17.0
1231448,19/4/2009,21:32:00,5.610,0.210,237.650,23.600,38.000,2.000,18.0
1231449,19/4/2009,21:33:00,5.588,0.210,237.150,23.600,37.000,1.000,18.0
1231450,19/4/2009,21:34:00,5.576,0.210,236.980,23.400,37.000,2.000,18.0
1231451,19/4/2009,21:35:00,5.570,0.208,236.900,23.400,37.000,1.000,18.0
1231452,19/4/2009,21:36:00,5.240,0.212,237.330,22.200,34.000,1.000,18.0
1231989,20/4/2009,06:33:00,5.132,0.262,238.190,22.600,0.000,1.000,18.0
1231990,20/4/2009,06:34:00,5.922,0.270,237.720,25.000,0.000,2.000,18.0
1231991,20/4/2009,06:35:00,6.042,0.254,237.550,25.400,0.000,1.000,18.0
1231992,20/4/2009,06:36:00,5.216,0.262,238.500,22.600,0.000,1.000,18.0
1233431,21/4/2009,06:35:00,6.074,0.000,236.080,25.800,0.000,0.000,18.0
1233432,21/4/2009,06:36:00,6.720,0.000,235.230,28.600,1.000,0.000,18.0
1237185,23/4/2009,21:09:00,5.436,0.134,233.760,23.200,37.000,0.000,18.0
1237186,23/4/2009,21:10:00,5.428,0.136,233.800,23.200,37.000,0.000,17.0
1237187,23/4/2009,21:11:00,5.434,0.138,234.120,23.200,36.000,0.000,17.0
1237188,23/4/2009,21:12:00,5.450,0.140,234.680,23.200,37.000,0.000,18.0
1237189,23/4/2009,21:13:00,5.136,0.142,234.660,21.800,36.000,0.000,17.0
1237190,23/4/2009,21:14:00,5.234,0.154,234.270,22.200,37.000,0.000,18.0
1237191,23/4/2009,21:15:00,5.120,0.146,235.040,21.800,36.000,0.000,17.0
1237192,23/4/2009,21:16:00,5.716,0.000,234.800,24.400,37.000,0.000,18.0
1237193,23/4/2009,21:17:00,5.662,0.048,234.620,24.200,36.000,0.000,17.0
1237194,23/4/2009,21:18:00,5.618,0.054,234.710,24.000,37.000,0.000,18.0
1239416,25/4/2009,10:20:00,5.656,0.100,233.160,24.200,0.000,70.000,18.0
1239417,25/4/2009,10:21:00,5.644,0.094,233.150,24.200,0.000,71.000,17.0
1239418,25/4/2009,10:22:00,5.568,0.000,233.360,23.800,0.000,71.000,17.0
1239419,25/4/2009,10:23:00,5.578,0.000,233.430,23.800,0.000,71.000,18.0
1239420,25/4/2009,10:24:00,5.552,0.000,232.710,23.800,0.000,71.000,17.0
1239421,25/4/2009,10:25:00,5.614,0.000,234.170,23.800,0.000,71.000,17.0
1239422,25/4/2009,10:26:00,5.626,0.000,234.400,24.000,0.000,71.000,18.0
1239423,25/4/2009,10:27:00,5.618,0.000,234.300,23.800,0.000,72.000,17.0
1240115,25/4/2009,21:59:00,5.384,0.456,236.620,22.800,38.000,1.000,19.0
1240116,25/4/2009,22:00:00,5.388,0.458,237.190,22.800,37.000,2.000,19.0
1240117,25/4/2009,22:01:00,5.386,0.456,237.070,22.800,37.000,1.000,18.0
1240118,25/4/2009,22:02:00,5.338,0.454,236.720,22.600,37.000,1.000,18.0
1240119,25/4/2009,22:03:00,5.320,0.452,236.360,22.400,37.000,2.000,18.0
1240120,25/4/2009,22:04:00,5.354,0.450,236.300,22.600,37.000,1.000,18.0
1240121,25/4/2009,22:05:00,5.360,0.372,237.000,22.600,37.000,2.000,18.0
1240122,25/4/2009,22:06:00,6.120,0.364,236.470,26.000,37.000,1.000,17.0
1240985,26/4/2009,12:29:00,6.214,0.382,235.550,26.800,38.000,0.000,18.0
1240986,26/4/2009,12:30:00,6.754,0.388,235.780,28.600,37.000,0.000,17.0
1240998,26/4/2009,12:42:00,5.258,0.496,235.490,22.600,38.000,0.000,18.0
1241035,26/4/2009,13:19:00,5.240,0.556,236.620,22.400,38.000,0.000,18.0
1241231,26/4/2009,16:35:00,5.110,0.240,237.800,21.600,38.000,38.000,1.0
1241232,26/4/2009,16:36:00,7.016,0.214,236.380,29.600,37.000,71.000,0.0
1241233,26/4/2009,16:37:00,6.552,0.242,237.140,27.800,37.000,66.000,1.0
1241234,26/4/2009,16:38:00,7.010,0.216,236.750,29.600,37.000,69.000,1.0
1241235,26/4/2009,16:39:00,5.180,0.256,238.840,21.800,37.000,42.000,0.0
1242085,27/4/2009,06:49:00,5.098,0.144,238.530,21.800,0.000,0.000,18.0
1242086,27/4/2009,06:50:00,5.716,0.132,237.410,24.200,0.000,0.000,18.0
1242087,27/4/2009,06:51:00,6.020,0.144,237.390,25.400,0.000,0.000,18.0
1244312,28/4/2009,19:56:00,6.092,0.342,236.170,25.800,38.000,0.000,0.0
1244313,28/4/2009,19:57:00,6.134,0.372,236.160,26.000,37.000,0.000,1.0
