,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1985174,25/9/2010,07:38:00,?,?,?,?,?,?,
1985175,25/9/2010,07:39:00,?,?,?,?,?,?,
1985176,25/9/2010,07:40:00,?,?,?,?,?,?,
1985177,25/9/2010,07:41:00,?,?,?,?,?,?,
1985178,25/9/2010,07:42:00,?,?,?,?,?,?,
1985179,25/9/2010,07:43:00,?,?,?,?,?,?,
1985180,25/9/2010,07:44:00,?,?,?,?,?,?,
1985181,25/9/2010,07:45:00,?,?,?,?,?,?,
1985182,25/9/2010,07:46:00,?,?,?,?,?,?,
1985183,25/9/2010,07:47:00,?,?,?,?,?,?,
1985184,25/9/2010,07:48:00,?,?,?,?,?,?,
1985185,25/9/2010,07:49:00,?,?,?,?,?,?,
1985186,25/9/2010,07:50:00,?,?,?,?,?,?,
1985187,25/9/2010,07:51:00,?,?,?,?,?,?,
1985188,25/9/2010,07:52:00,?,?,?,?,?,?,
1985189,25/9/2010,07:53:00,?,?,?,?,?,?,
1985190,25/9/2010,07:54:00,?,?,?,?,?,?,
1985191,25/9/2010,07:55:00,?,?,?,?,?,?,
1985192,25/9/2010,07:56:00,?,?,?,?,?,?,
1985193,25/9/2010,07:57:00,?,?,?,?,?,?,
1985194,25/9/2010,07:58:00,?,?,?,?,?,?,
1985195,25/9/2010,07:59:00,?,?,?,?,?,?,
1985196,25/9/2010,08:00:00,?,?,?,?,?,?,
1985197,25/9/2010,08:01:00,?,?,?,?,?,?,
1985198,25/9/2010,08:02:00,?,?,?,?,?,?,
1985199,25/9/2010,08:03:00,?,?,?,?,?,?,
1985200,25/9/2010,08:04:00,?,?,?,?,?,?,
1985201,25/9/2010,08:05:00,?,?,?,?,?,?,
1985202,25/9/2010,08:06:00,?,?,?,?,?,?,
1985203,25/9/2010,08:07:00,?,?,?,?,?,?,
1985204,25/9/2010,08:08:00,?,?,?,?,?,?,
1985205,25/9/2010,08:09:00,?,?,?,?,?,?,
1985206,25/9/2010,08:10:00,?,?,?,?,?,?,
1985207,25/9/2010,08:11:00,?,?,?,?,?,?,
1985208,25/9/2010,08:12:00,?,?,?,?,?,?,
1985209,25/9/2010,08:13:00,?,?,?,?,?,?,
1985210,25/9/2010,08:14:00,?,?,?,?,?,?,
1985211,25/9/2010,08:15:00,?,?,?,?,?,?,
1985212,25/9/2010,08:16:00,?,?,?,?,?,?,
1985213,25/9/2010,08:17:00,?,?,?,?,?,?,
1985214,25/9/2010,08:18:00,?,?,?,?,?,?,
1985215,25/9/2010,08:19:00,?,?,?,?,?,?,
1985216,25/9/2010,08:20:00,?,?,?,?,?,?,
1985217,25/9/2010,08:21:00,?,?,?,?,?,?,
1985218,25/9/2010,08:22:00,?,?,?,?,?,?,
1985219,25/9/2010,08:23:00,?,?,?,?,?,?,
1985220,25/9/2010,08:24:00,?,?,?,?,?,?,
1985221,25/9/2010,08:25:00,?,?,?,?,?,?,
1985222,25/9/2010,08:26:00,?,?,?,?,?,?,
1985223,25/9/2010,08:27:00,?,?,?,?,?,?,
1985224,25/9/2010,08:28:00,?,?,?,?,?,?,
1985225,25/9/2010,08:29:00,?,?,?,?,?,?,
1985226,25/9/2010,08:30:00,?,?,?,?,?,?,
1985227,25/9/2010,08:31:00,?,?,?,?,?,?,
1985228,25/9/2010,08:32:00,?,?,?,?,?,?,
1985229,25/9/2010,08:33:00,?,?,?,?,?,?,
1985230,25/9/2010,08:34:00,?,?,?,?,?,?,
1985231,25/9/2010,08:35:00,?,?,?,?,?,?,
1985232,25/9/2010,08:36:00,?,?,?,?,?,?,
1985233,25/9/2010,08:37:00,?,?,?,?,?,?,
1985234,25/9/2010,08:38:00,?,?,?,?,?,?,
1985235,25/9/2010,08:39:00,?,?,?,?,?,?,
1985236,25/9/2010,08:40:00,?,?,?,?,?,?,
1985237,25/9/2010,08:41:00,?,?,?,?,?,?,
1985238,25/9/2010,08:42:00,?,?,?,?,?,?,
1985239,25/9/2010,08:43:00,?,?,?,?,?,?,
1985240,25/9/2010,08:44:00,?,?,?,?,?,?,
1985241,25/9/2010,08:45:00,?,?,?,?,?,?,
1985242,25/9/2010,08:46:00,?,?,?,?,?,?,
1985243,25/9/2010,08:47:00,?,?,?,?,?,?,
1985244,25/9/2010,08:48:00,?,?,?,?,?,?,
1985245,25/9/2010,08:49:00,?,?,?,?,?,?,
1985246,25/9/2010,08:50:00,?,?,?,?,?,?,
1985247,25/9/2010,08:51:00,?,?,?,?,?,?,
1985248,25/9/2010,08:52:00,?,?,?,?,?,?,
1985249,25/9/2010,08:53:00,?,?,?,?,?,?,
1985250,25/9/2010,08:54:00,?,?,?,?,?,?,
1985251,25/9/2010,08:55:00,?,?,?,?,?,?,
1985252,25/9/2010,08:56:00,?,?,?,?,?,?,
1985253,25/9/2010,08:57:00,?,?,?,?,?,?,
1985254,25/9/2010,08:58:00,?,?,?,?,?,?,
1985255,25/9/2010,08:59:00,?,?,?,?,?,?,
1985256,25/9/2010,09:00:00,?,?,?,?,?,?,
1985257,25/9/2010,09:01:00,?,?,?,?,?,?,
1985258,25/9/2010,09:02:00,?,?,?,?,?,?,
1985259,25/9/2010,09:03:00,?,?,?,?,?,?,
1985260,25/9/2010,09:04:00,?,?,?,?,?,?,
1985261,25/9/2010,09:05:00,?,?,?,?,?,?,
1985262,25/9/2010,09:06:00,?,?,?,?,?,?,
1985263,25/9/2010,09:07:00,?,?,?,?,?,?,
1985264,25/9/2010,09:08:00,?,?,?,?,?,?,
1985265,25/9/2010,09:09:00,?,?,?,?,?,?,
1985266,25/9/2010,09:10:00,?,?,?,?,?,?,
1985267,25/9/2010,09:11:00,?,?,?,?,?,?,
1985268,25/9/2010,09:12:00,?,?,?,?,?,?,
1985269,25/9/2010,09:13:00,?,?,?,?,?,?,
1985270,25/9/2010,09:14:00,?,?,?,?,?,?,
1985271,25/9/2010,09:15:00,?,?,?,?,?,?,
1985272,25/9/2010,09:16:00,?,?,?,?,?,?,
1985273,25/9/2010,09:17:00,?,?,?,?,?,?,
1985274,25/9/2010,09:18:00,?,?,?,?,?,?,
1985275,25/9/2010,09:19:00,?,?,?,?,?,?,
1985276,25/9/2010,09:20:00,?,?,?,?,?,?,
1985277,25/9/2010,09:21:00,?,?,?,?,?,?,
1985278,25/9/2010,09:22:00,?,?,?,?,?,?,
1985279,25/9/2010,09:23:00,?,?,?,?,?,?,
1985280,25/9/2010,09:24:00,?,?,?,?,?,?,
1985281,25/9/2010,09:25:00,?,?,?,?,?,?,
1985282,25/9/2010,09:26:00,?,?,?,?,?,?,
1985283,25/9/2010,09:27:00,?,?,?,?,?,?,
1985284,25/9/2010,09:28:00,?,?,?,?,?,?,
1985285,25/9/2010,09:29:00,?,?,?,?,?,?,
1985286,25/9/2010,09:30:00,?,?,?,?,?,?,
1985287,25/9/2010,09:31:00,?,?,?,?,?,?,
1985288,25/9/2010,09:32:00,?,?,?,?,?,?,
1985289,25/9/2010,09:33:00,?,?,?,?,?,?,
1985290,25/9/2010,09:34:00,?,?,?,?,?,?,
1985291,25/9/2010,09:35:00,?,?,?,?,?,?,
1985292,25/9/2010,09:36:00,?,?,?,?,?,?,
1985293,25/9/2010,09:37:00,?,?,?,?,?,?,
1985294,25/9/2010,09:38:00,?,?,?,?,?,?,
1985295,25/9/2010,09:39:00,?,?,?,?,?,?,
1985296,25/9/2010,09:40:00,?,?,?,?,?,?,
1985297,25/9/2010,09:41:00,?,?,?,?,?,?,
1985298,25/9/2010,09:42:00,?,?,?,?,?,?,
1985299,25/9/2010,09:43:00,?,?,?,?,?,?,
1985300,25/9/2010,09:44:00,?,?,?,?,?,?,
1985301,25/9/2010,09:45:00,?,?,?,?,?,?,
1985302,25/9/2010,09:46:00,?,?,?,?,?,?,
1985303,25/9/2010,09:47:00,?,?,?,?,?,?,
1985304,25/9/2010,09:48:00,?,?,?,?,?,?,
1985305,25/9/2010,09:49:00,?,?,?,?,?,?,
1985306,25/9/2010,09:50:00,?,?,?,?,?,?,
1985307,25/9/2010,09:51:00,?,?,?,?,?,?,
1985308,25/9/2010,09:52:00,?,?,?,?,?,?,
1985309,25/9/2010,09:53:00,?,?,?,?,?,?,
1985310,25/9/2010,09:54:00,?,?,?,?,?,?,
1985311,25/9/2010,09:55:00,?,?,?,?,?,?,
1985312,25/9/2010,09:56:00,?,?,?,?,?,?,
1985313,25/9/2010,09:57:00,?,?,?,?,?,?,
1985314,25/9/2010,09:58:00,?,?,?,?,?,?,
1985315,25/9/2010,09:59:00,?,?,?,?,?,?,
1985316,25/9/2010,10:00:00,?,?,?,?,?,?,
1985317,25/9/2010,10:01:00,?,?,?,?,?,?,
1985318,25/9/2010,10:02:00,?,?,?,?,?,?,
1985319,25/9/2010,10:03:00,?,?,?,?,?,?,
1985320,25/9/2010,10:04:00,?,?,?,?,?,?,
1985321,25/9/2010,10:05:00,?,?,?,?,?,?,
1985322,25/9/2010,10:06:00,?,?,?,?,?,?,
1985323,25/9/2010,10:07:00,?,?,?,?,?,?,
1985324,25/9/2010,10:08:00,?,?,?,?,?,?,
1985325,25/9/2010,10:09:00,?,?,?,?,?,?,
1985326,25/9/2010,10:10:00,?,?,?,?,?,?,
1985327,25/9/2010,10:11:00,?,?,?,?,?,?,
1985328,25/9/2010,10:12:00,?,?,?,?,?,?,
1985329,25/9/2010,10:13:00,?,?,?,?,?,?,
1985330,25/9/2010,10:14:00,?,?,?,?,?,?,
1985331,25/9/2010,10:15:00,?,?,?,?,?,?,
1985332,25/9/2010,10:16:00,?,?,?,?,?,?,
1985333,25/9/2010,10:17:00,?,?,?,?,?,?,
1985334,25/9/2010,10:18:00,?,?,?,?,?,?,
1985335,25/9/2010,10:19:00,?,?,?,?,?,?,
1985336,25/9/2010,10:20:00,?,?,?,?,?,?,
1985337,25/9/2010,10:21:00,?,?,?,?,?,?,
1985338,25/9/2010,10:22:00,?,?,?,?,?,?,
1985339,25/9/2010,10:23:00,?,?,?,?,?,?,
1985340,25/9/2010,10:24:00,?,?,?,?,?,?,
1985341,25/9/2010,10:25:00,?,?,?,?,?,?,
1985342,25/9/2010,10:26:00,?,?,?,?,?,?,
1985343,25/9/2010,10:27:00,?,?,?,?,?,?,
1985344,25/9/2010,10:28:00,?,?,?,?,?,?,
1985345,25/9/2010,10:29:00,?,?,?,?,?,?,
1985346,25/9/2010,10:30:00,?,?,?,?,?,?,
1985347,25/9/2010,10:31:00,?,?,?,?,?,?,
1985348,25/9/2010,10:32:00,?,?,?,?,?,?,
1985349,25/9/2010,10:33:00,?,?,?,?,?,?,
1985350,25/9/2010,10:34:00,?,?,?,?,?,?,
1985351,25/9/2010,10:35:00,?,?,?,?,?,?,
1985352,25/9/2010,10:36:00,?,?,?,?,?,?,
1985353,25/9/2010,10:37:00,?,?,?,?,?,?,
1985354,25/9/2010,10:38:00,?,?,?,?,?,?,
1985355,25/9/2010,10:39:00,?,?,?,?,?,?,
1985356,25/9/2010,10:40:00,?,?,?,?,?,?,
1985357,25/9/2010,10:41:00,?,?,?,?,?,?,
1985358,25/9/2010,10:42:00,?,?,?,?,?,?,
1985359,25/9/2010,10:43:00,?,?,?,?,?,?,
1985360,25/9/2010,10:44:00,?,?,?,?,?,?,
1985361,25/9/2010,10:45:00,?,?,?,?,?,?,
1985362,25/9/2010,10:46:00,?,?,?,?,?,?,
1985363,25/9/2010,10:47:00,?,?,?,?,?,?,
1985364,25/9/2010,10:48:00,?,?,?,?,?,?,
1985365,25/9/2010,10:49:00,?,?,?,?,?,?,
1985366,25/9/2010,10:50:00,?,?,?,?,?,?,
1985367,25/9/2010,10:51:00,?,?,?,?,?,?,
1985368,25/9/2010,10:52:00,?,?,?,?,?,?,
1985369,25/9/2010,10:53:00,?,?,?,?,?,?,
1985370,25/9/2010,10:54:00,?,?,?,?,?,?,
1985371,25/9/2010,10:55:00,?,?,?,?,?,?,
1985372,25/9/2010,10:56:00,?,?,?,?,?,?,
1985373,25/9/2010,10:57:00,?,?,?,?,?,?,
1985374,25/9/2010,10:58:00,?,?,?,?,?,?,
1985375,25/9/2010,10:59:00,?,?,?,?,?,?,
1985376,25/9/2010,11:00:00,?,?,?,?,?,?,
1985377,25/9/2010,11:01:00,?,?,?,?,?,?,
1985378,25/9/2010,11:02:00,?,?,?,?,?,?,
1985379,25/9/2010,11:03:00,?,?,?,?,?,?,
1985380,25/9/2010,11:04:00,?,?,?,?,?,?,
1985381,25/9/2010,11:05:00,?,?,?,?,?,?,
1985382,25/9/2010,11:06:00,?,?,?,?,?,?,
1985383,25/9/2010,11:07:00,?,?,?,?,?,?,
1985384,25/9/2010,11:08:00,?,?,?,?,?,?,
1985385,25/9/2010,11:09:00,?,?,?,?,?,?,
1985386,25/9/2010,11:10:00,?,?,?,?,?,?,
1985387,25/9/2010,11:11:00,?,?,?,?,?,?,
1985388,25/9/2010,11:12:00,?,?,?,?,?,?,
1985389,25/9/2010,11:13:00,?,?,?,?,?,?,
1985390,25/9/2010,11:14:00,?,?,?,?,?,?,
1985391,25/9/2010,11:15:00,?,?,?,?,?,?,
1985392,25/9/2010,11:16:00,?,?,?,?,?,?,
1985393,25/9/2010,11:17:00,?,?,?,?,?,?,
1985394,25/9/2010,11:18:00,?,?,?,?,?,?,
1985395,25/9/2010,11:19:00,?,?,?,?,?,?,
1985396,25/9/2010,11:20:00,?,?,?,?,?,?,
1985397,25/9/2010,11:21:00,?,?,?,?,?,?,
1985398,25/9/2010,11:22:00,?,?,?,?,?,?,
1985399,25/9/2010,11:23:00,?,?,?,?,?,?,
1985400,25/9/2010,11:24:00,?,?,?,?,?,?,
1985401,25/9/2010,11:25:00,?,?,?,?,?,?,
1985402,25/9/2010,11:26:00,?,?,?,?,?,?,
1985403,25/9/2010,11:27:00,?,?,?,?,?,?,
1985404,25/9/2010,11:28:00,?,?,?,?,?,?,
1985405,25/9/2010,11:29:00,?,?,?,?,?,?,
1985406,25/9/2010,11:30:00,?,?,?,?,?,?,
1985407,25/9/2010,11:31:00,?,?,?,?,?,?,
1985408,25/9/2010,11:32:00,?,?,?,?,?,?,
1985409,25/9/2010,11:33:00,?,?,?,?,?,?,
1985410,25/9/2010,11:34:00,?,?,?,?,?,?,
1985411,25/9/2010,11:35:00,?,?,?,?,?,?,
1985412,25/9/2010,11:36:00,?,?,?,?,?,?,
1985413,25/9/2010,11:37:00,?,?,?,?,?,?,
1985414,25/9/2010,11:38:00,?,?,?,?,?,?,
1985415,25/9/2010,11:39:00,?,?,?,?,?,?,
1985416,25/9/2010,11:40:00,?,?,?,?,?,?,
1985417,25/9/2010,11:41:00,?,?,?,?,?,?,
1985418,25/9/2010,11:42:00,?,?,?,?,?,?,
1985419,25/9/2010,11:43:00,?,?,?,?,?,?,
1985420,25/9/2010,11:44:00,?,?,?,?,?,?,
1985421,25/9/2010,11:45:00,?,?,?,?,?,?,
1985422,25/9/2010,11:46:00,?,?,?,?,?,?,
1985423,25/9/2010,11:47:00,?,?,?,?,?,?,
1985424,25/9/2010,11:48:00,?,?,?,?,?,?,
1985425,25/9/2010,11:49:00,?,?,?,?,?,?,
1985426,25/9/2010,11:50:00,?,?,?,?,?,?,
1985427,25/9/2010,11:51:00,?,?,?,?,?,?,
1985428,25/9/2010,11:52:00,?,?,?,?,?,?,
1985429,25/9/2010,11:53:00,?,?,?,?,?,?,
1985430,25/9/2010,11:54:00,?,?,?,?,?,?,
1985431,25/9/2010,11:55:00,?,?,?,?,?,?,
1985432,25/9/2010,11:56:00,?,?,?,?,?,?,
1985433,25/9/2010,11:57:00,?,?,?,?,?,?,
1985434,25/9/2010,11:58:00,?,?,?,?,?,?,
1985435,25/9/2010,11:59:00,?,?,?,?,?,?,
1985436,25/9/2010,12:00:00,?,?,?,?,?,?,
1985437,25/9/2010,12:01:00,?,?,?,?,?,?,
1985438,25/9/2010,12:02:00,?,?,?,?,?,?,
1985439,25/9/2010,12:03:00,?,?,?,?,?,?,
1985440,25/9/2010,12:04:00,?,?,?,?,?,?,
1985441,25/9/2010,12:05:00,?,?,?,?,?,?,
1985442,25/9/2010,12:06:00,?,?,?,?,?,?,
1985443,25/9/2010,12:07:00,?,?,?,?,?,?,
1985444,25/9/2010,12:08:00,?,?,?,?,?,?,
1985445,25/9/2010,12:09:00,?,?,?,?,?,?,
1985446,25/9/2010,12:10:00,?,?,?,?,?,?,
1985447,25/9/2010,12:11:00,?,?,?,?,?,?,
1985448,25/9/2010,12:12:00,?,?,?,?,?,?,
1985449,25/9/2010,12:13:00,?,?,?,?,?,?,
1985450,25/9/2010,12:14:00,?,?,?,?,?,?,
1985451,25/9/2010,12:15:00,?,?,?,?,?,?,
1985452,25/9/2010,12:16:00,?,?,?,?,?,?,
1985453,25/9/2010,12:17:00,?,?,?,?,?,?,
1985454,25/9/2010,12:18:00,?,?,?,?,?,?,
1985455,25/9/2010,12:19:00,?,?,?,?,?,?,
1985456,25/9/2010,12:20:00,?,?,?,?,?,?,
1985457,25/9/2010,12:21:00,?,?,?,?,?,?,
1985458,25/9/2010,12:22:00,?,?,?,?,?,?,
1985459,25/9/2010,12:23:00,?,?,?,?,?,?,
1985460,25/9/2010,12:24:00,?,?,?,?,?,?,
1985461,25/9/2010,12:25:00,?,?,?,?,?,?,
1985462,25/9/2010,12:26:00,?,?,?,?,?,?,
1985463,25/9/2010,12:27:00,?,?,?,?,?,?,
1985464,25/9/2010,12:28:00,?,?,?,?,?,?,
1985465,25/9/2010,12:29:00,?,?,?,?,?,?,
1985466,25/9/2010,12:30:00,?,?,?,?,?,?,
1985467,25/9/2010,12:31:00,?,?,?,?,?,?,
1985468,25/9/2010,12:32:00,?,?,?,?,?,?,
1985469,25/9/2010,12:33:00,?,?,?,?,?,?,
1985470,25/9/2010,12:34:00,?,?,?,?,?,?,
1985471,25/9/2010,12:35:00,?,?,?,?,?,?,
1985472,25/9/2010,12:36:00,?,?,?,?,?,?,
1985473,25/9/2010,12:37:00,?,?,?,?,?,?,
1985474,25/9/2010,12:38:00,?,?,?,?,?,?,
1985475,25/9/2010,12:39:00,?,?,?,?,?,?,
1985476,25/9/2010,12:40:00,?,?,?,?,?,?,
1985477,25/9/2010,12:41:00,?,?,?,?,?,?,
1985478,25/9/2010,12:42:00,?,?,?,?,?,?,
1985479,25/9/2010,12:43:00,?,?,?,?,?,?,
1985480,25/9/2010,12:44:00,?,?,?,?,?,?,
1985481,25/9/2010,12:45:00,?,?,?,?,?,?,
1985482,25/9/2010,12:46:00,?,?,?,?,?,?,
1985483,25/9/2010,12:47:00,?,?,?,?,?,?,
1985484,25/9/2010,12:48:00,?,?,?,?,?,?,
1985485,25/9/2010,12:49:00,?,?,?,?,?,?,
1985486,25/9/2010,12:50:00,?,?,?,?,?,?,
1985487,25/9/2010,12:51:00,?,?,?,?,?,?,
1985488,25/9/2010,12:52:00,?,?,?,?,?,?,
1985489,25/9/2010,12:53:00,?,?,?,?,?,?,
1985490,25/9/2010,12:54:00,?,?,?,?,?,?,
1985491,25/9/2010,12:55:00,?,?,?,?,?,?,
1985492,25/9/2010,12:56:00,?,?,?,?,?,?,
1985493,25/9/2010,12:57:00,?,?,?,?,?,?,
1985494,25/9/2010,12:58:00,?,?,?,?,?,?,
1985495,25/9/2010,12:59:00,?,?,?,?,?,?,
1985496,25/9/2010,13:00:00,?,?,?,?,?,?,
1985497,25/9/2010,13:01:00,?,?,?,?,?,?,
1985498,25/9/2010,13:02:00,?,?,?,?,?,?,
1985499,25/9/2010,13:03:00,?,?,?,?,?,?,
1985500,25/9/2010,13:04:00,?,?,?,?,?,?,
1985501,25/9/2010,13:05:00,?,?,?,?,?,?,
1985502,25/9/2010,13:06:00,?,?,?,?,?,?,
1985503,25/9/2010,13:07:00,?,?,?,?,?,?,
1985504,25/9/2010,13:08:00,?,?,?,?,?,?,
1985505,25/9/2010,13:09:00,?,?,?,?,?,?,
1985506,25/9/2010,13:10:00,?,?,?,?,?,?,
1985507,25/9/2010,13:11:00,?,?,?,?,?,?,
1985508,25/9/2010,13:12:00,?,?,?,?,?,?,
1985509,25/9/2010,13:13:00,?,?,?,?,?,?,
1985510,25/9/2010,13:14:00,?,?,?,?,?,?,
1985511,25/9/2010,13:15:00,?,?,?,?,?,?,
1985512,25/9/2010,13:16:00,?,?,?,?,?,?,
1985513,25/9/2010,13:17:00,?,?,?,?,?,?,
1985514,25/9/2010,13:18:00,?,?,?,?,?,?,
1985515,25/9/2010,13:19:00,?,?,?,?,?,?,
1985516,25/9/2010,13:20:00,?,?,?,?,?,?,
1985517,25/9/2010,13:21:00,?,?,?,?,?,?,
1985518,25/9/2010,13:22:00,?,?,?,?,?,?,
1985519,25/9/2010,13:23:00,?,?,?,?,?,?,
1985520,25/9/2010,13:24:00,?,?,?,?,?,?,
1985521,25/9/2010,13:25:00,?,?,?,?,?,?,
1985522,25/9/2010,13:26:00,?,?,?,?,?,?,
1985523,25/9/2010,13:27:00,?,?,?,?,?,?,
1985524,25/9/2010,13:28:00,?,?,?,?,?,?,
1985525,25/9/2010,13:29:00,?,?,?,?,?,?,
1985526,25/9/2010,13:30:00,?,?,?,?,?,?,
1985527,25/9/2010,13:31:00,?,?,?,?,?,?,
1985528,25/9/2010,13:32:00,?,?,?,?,?,?,
1985529,25/9/2010,13:33:00,?,?,?,?,?,?,
1985530,25/9/2010,13:34:00,?,?,?,?,?,?,
1985531,25/9/2010,13:35:00,?,?,?,?,?,?,
1985532,25/9/2010,13:36:00,?,?,?,?,?,?,
1985533,25/9/2010,13:37:00,?,?,?,?,?,?,
1985534,25/9/2010,13:38:00,?,?,?,?,?,?,
1985535,25/9/2010,13:39:00,?,?,?,?,?,?,
1985536,25/9/2010,13:40:00,?,?,?,?,?,?,
1985537,25/9/2010,13:41:00,?,?,?,?,?,?,
1985538,25/9/2010,13:42:00,?,?,?,?,?,?,
1985539,25/9/2010,13:43:00,?,?,?,?,?,?,
1985540,25/9/2010,13:44:00,?,?,?,?,?,?,
1985541,25/9/2010,13:45:00,?,?,?,?,?,?,
1985542,25/9/2010,13:46:00,?,?,?,?,?,?,
1985543,25/9/2010,13:47:00,?,?,?,?,?,?,
1985544,25/9/2010,13:48:00,?,?,?,?,?,?,
1985545,25/9/2010,13:49:00,?,?,?,?,?,?,
1985546,25/9/2010,13:50:00,?,?,?,?,?,?,
1985547,25/9/2010,13:51:00,?,?,?,?,?,?,
1985548,25/9/2010,13:52:00,?,?,?,?,?,?,
1985549,25/9/2010,13:53:00,?,?,?,?,?,?,
1985550,25/9/2010,13:54:00,?,?,?,?,?,?,
1985551,25/9/2010,13:55:00,?,?,?,?,?,?,
1985552,25/9/2010,13:56:00,?,?,?,?,?,?,
1985553,25/9/2010,13:57:00,?,?,?,?,?,?,
1985554,25/9/2010,13:58:00,?,?,?,?,?,?,
1985555,25/9/2010,13:59:00,?,?,?,?,?,?,
1985556,25/9/2010,14:00:00,?,?,?,?,?,?,
1985557,25/9/2010,14:01:00,?,?,?,?,?,?,
1985558,25/9/2010,14:02:00,?,?,?,?,?,?,
1985559,25/9/2010,14:03:00,?,?,?,?,?,?,
1985560,25/9/2010,14:04:00,?,?,?,?,?,?,
1985561,25/9/2010,14:05:00,?,?,?,?,?,?,
1985562,25/9/2010,14:06:00,?,?,?,?,?,?,
1985563,25/9/2010,14:07:00,?,?,?,?,?,?,
1985564,25/9/2010,14:08:00,?,?,?,?,?,?,
1985565,25/9/2010,14:09:00,?,?,?,?,?,?,
1985566,25/9/2010,14:10:00,?,?,?,?,?,?,
1985567,25/9/2010,14:11:00,?,?,?,?,?,?,
1985568,25/9/2010,14:12:00,?,?,?,?,?,?,
1985569,25/9/2010,14:13:00,?,?,?,?,?,?,
1985570,25/9/2010,14:14:00,?,?,?,?,?,?,
1985571,25/9/2010,14:15:00,?,?,?,?,?,?,
1985572,25/9/2010,14:16:00,?,?,?,?,?,?,
1985573,25/9/2010,14:17:00,?,?,?,?,?,?,
1985574,25/9/2010,14:18:00,?,?,?,?,?,?,
1985575,25/9/2010,14:19:00,?,?,?,?,?,?,
1985576,25/9/2010,14:20:00,?,?,?,?,?,?,
1985577,25/9/2010,14:21:00,?,?,?,?,?,?,
1985578,25/9/2010,14:22:00,?,?,?,?,?,?,
1985579,25/9/2010,14:23:00,?,?,?,?,?,?,
1985580,25/9/2010,14:24:00,?,?,?,?,?,?,
1985581,25/9/2010,14:25:00,?,?,?,?,?,?,
1985582,25/9/2010,14:26:00,?,?,?,?,?,?,
1985583,25/9/2010,14:27:00,?,?,?,?,?,?,
1985584,25/9/2010,14:28:00,?,?,?,?,?,?,
1985585,25/9/2010,14:29:00,?,?,?,?,?,?,
1985586,25/9/2010,14:30:00,?,?,?,?,?,?,
1985587,25/9/2010,14:31:00,?,?,?,?,?,?,
1985588,25/9/2010,14:32:00,?,?,?,?,?,?,
1985589,25/9/2010,14:33:00,?,?,?,?,?,?,
1985590,25/9/2010,14:34:00,?,?,?,?,?,?,
1985591,25/9/2010,14:35:00,?,?,?,?,?,?,
1985592,25/9/2010,14:36:00,?,?,?,?,?,?,
1985593,25/9/2010,14:37:00,?,?,?,?,?,?,
1985594,25/9/2010,14:38:00,?,?,?,?,?,?,
1985595,25/9/2010,14:39:00,?,?,?,?,?,?,
1985596,25/9/2010,14:40:00,?,?,?,?,?,?,
1985597,25/9/2010,14:41:00,?,?,?,?,?,?,
1985598,25/9/2010,14:42:00,?,?,?,?,?,?,
1985599,25/9/2010,14:43:00,?,?,?,?,?,?,
1985600,25/9/2010,14:44:00,?,?,?,?,?,?,
1985601,25/9/2010,14:45:00,?,?,?,?,?,?,
1985602,25/9/2010,14:46:00,?,?,?,?,?,?,
1985603,25/9/2010,14:47:00,?,?,?,?,?,?,
1985604,25/9/2010,14:48:00,?,?,?,?,?,?,
1985605,25/9/2010,14:49:00,?,?,?,?,?,?,
1985606,25/9/2010,14:50:00,?,?,?,?,?,?,
1985607,25/9/2010,14:51:00,?,?,?,?,?,?,
1985608,25/9/2010,14:52:00,?,?,?,?,?,?,
1985609,25/9/2010,14:53:00,?,?,?,?,?,?,
1985610,25/9/2010,14:54:00,?,?,?,?,?,?,
1985611,25/9/2010,14:55:00,?,?,?,?,?,?,
1985612,25/9/2010,14:56:00,?,?,?,?,?,?,
1985613,25/9/2010,14:57:00,?,?,?,?,?,?,
1985614,25/9/2010,14:58:00,?,?,?,?,?,?,
1985615,25/9/2010,14:59:00,?,?,?,?,?,?,
1985616,25/9/2010,15:00:00,?,?,?,?,?,?,
1985617,25/9/2010,15:01:00,?,?,?,?,?,?,
1985618,25/9/2010,15:02:00,?,?,?,?,?,?,
1985619,25/9/2010,15:03:00,?,?,?,?,?,?,
1985620,25/9/2010,15:04:00,?,?,?,?,?,?,
1985621,25/9/2010,15:05:00,?,?,?,?,?,?,
1985622,25/9/2010,15:06:00,?,?,?,?,?,?,
1985623,25/9/2010,15:07:00,?,?,?,?,?,?,
1985624,25/9/2010,15:08:00,?,?,?,?,?,?,
1985625,25/9/2010,15:09:00,?,?,?,?,?,?,
1985626,25/9/2010,15:10:00,?,?,?,?,?,?,
1985627,25/9/2010,15:11:00,?,?,?,?,?,?,
1985628,25/9/2010,15:12:00,?,?,?,?,?,?,
1985629,25/9/2010,15:13:00,?,?,?,?,?,?,
1985630,25/9/2010,15:14:00,?,?,?,?,?,?,
1985631,25/9/2010,15:15:00,?,?,?,?,?,?,
1985632,25/9/2010,15:16:00,?,?,?,?,?,?,
1985633,25/9/2010,15:17:00,?,?,?,?,?,?,
1985634,25/9/2010,15:18:00,?,?,?,?,?,?,
1985635,25/9/2010,15:19:00,?,?,?,?,?,?,
1985636,25/9/2010,15:20:00,?,?,?,?,?,?,
1985637,25/9/2010,15:21:00,?,?,?,?,?,?,
